Test,Grade,District ID,District Name,School ID,School Name,School Year,Number of Students Tested,Standard CMT Score Summary Average Scale Score,Standard CMT Score Summary Percent at above Goal level,Standard CMT Score Summary Percent at above Proficient level
Mathematics,3,57,Greenwich School District,7,North Mianus School,2006-07,75,267.1,73.3,85.3
Mathematics,3,57,Greenwich School District,8,North Street School,2006-07,77,275.4,80.5,92.2
Mathematics,3,57,Greenwich School District,9,Old Greenwich School,2006-07,60,273.3,80,91.7
Mathematics,3,57,Greenwich School District,11,Parkway School,2006-07,51,282.6,86.3,96.1
Mathematics,3,57,Greenwich School District,10,Riverside School,2006-07,98,284.4,87.8,96.9
Mathematics,3,58,Griswold School District,3,Griswold Elementary School,2006-07,138,244,56.5,82.6
Mathematics,3,59,Groton School District,18,Charles Barnum School,2006-07,50,269.6,70,88
Mathematics,3,59,Groton School District,3,Claude Chester School,2006-07,58,236.7,43.1,74.1
Mathematics,3,59,Groton School District,5,Eastern Point School,2006-07,44,221.9,29.5,56.8
Mathematics,3,59,Groton School District,7,Groton Heights School,2006-07,41,240.5,48.8,75.6
Mathematics,3,59,Groton School District,17,Mary Morrisson School,2006-07,44,267.7,77.3,93.2
Mathematics,3,59,Groton School District,9,Noank School,2006-07,48,262.8,79.2,89.6
Mathematics,3,59,Groton School District,12,Pleasant Valley School,2006-07,33,247.9,60.6,81.8
Mathematics,3,59,Groton School District,1,S. B. Butler School,2006-07,55,273.2,70.9,89.1
Mathematics,3,60,Guilford School District,6,A. W. Cox School,2006-07,68,265.7,77.9,85.3
Mathematics,3,60,Guilford School District,4,Calvin Leete School,2006-07,50,275.9,80,100
Mathematics,3,60,Guilford School District,2,Guilford Lakes School,2006-07,81,280.2,80.2,93.8
Mathematics,3,60,Guilford School District,3,Melissa Jones School,2006-07,66,293.5,90.9,95.5
Mathematics,3,62,Hamden School District,12,Bear Path School,2006-07,59,242.4,52.5,71.2
Mathematics,3,62,Hamden School District,2,Church Street School,2006-07,63,230.8,34.9,71.4
Mathematics,3,62,Hamden School District,3,Dunbar Hill School,2006-07,67,208.9,20.9,55.2
Mathematics,3,62,Hamden School District,4,Helen Street School,2006-07,56,208.3,26.8,48.2
Mathematics,3,62,Hamden School District,11,Ridge Hill School,2006-07,45,236.2,51.1,73.3
Mathematics,3,62,Hamden School District,1,Shepherd Glen School,2006-07,49,233,44.9,63.3
Mathematics,3,62,Hamden School District,10,Spring Glen School,2006-07,44,221.8,36.4,50
Mathematics,3,62,Hamden School District,14,West Woods School,2006-07,70,272.7,75.7,95.7
Mathematics,3,63,Hampton School District,1,Hampton Elementary School,2006-07,**,**,**,**
Mathematics,3,64,Hartford School District,1,Americas Choice at SAND,2006-07,56,202.6,16.1,44.6
Mathematics,3,64,Hartford School District,7,Asian Studies School at Dwight/Belizzi School,2006-07,79,216.9,26.6,57
Mathematics,3,64,Hartford School District,3,Barnard-Brown School,2006-07,51,192.5,11.8,33.3
Mathematics,3,64,Hartford School District,4,Batchelder School,2006-07,63,221.4,34.9,58.7
Mathematics,3,64,Hartford School District,33,Breakthrough Magnet School,2006-07,34,244.2,52.9,73.5
Mathematics,3,64,Hartford School District,6,Burns Latino Studies Academy,2006-07,75,189.5,14.7,33.3
Mathematics,3,64,Hartford School District,23,Burr School,2006-07,35,211.9,25.7,57.1
Mathematics,3,64,Hartford School District,24,Clark School,2006-07,40,210.7,27.5,57.5
Mathematics,3,64,Hartford School District,28,Dr. Ramon E. Betances Early Reading Lab School,2006-07,57,218.3,33.3,59.6
Mathematics,3,64,Hartford School District,9,Hooker School,2006-07,43,227.9,37.2,69.8
Mathematics,3,64,Hartford School District,10,Kennelly School,2006-07,99,211.5,22.2,52.5
Mathematics,3,64,Hartford School District,11,Kinsella Magnet School,2006-07,61,198.6,16.4,45.9
Mathematics,3,64,Hartford School District,8,M. D. Fox ComPACT School,2006-07,126,201,12.7,41.3
Mathematics,3,64,Hartford School District,16,M. L. King School,2006-07,88,192.5,15.9,33
Mathematics,3,64,Hartford School District,12,McDonough School,2006-07,60,201.7,20,40
Mathematics,3,64,Hartford School District,19,Milner Core Knowledge School,2006-07,58,183.8,3.4,31
Mathematics,3,64,Hartford School District,32,Moylan School,2006-07,67,204.2,19.4,40.3
Mathematics,3,64,Hartford School District,14,Naylor School,2006-07,59,217.1,28.8,57.6
Mathematics,3,64,Hartford School District,20,Noah Webster Micro Society School,2006-07,70,225.6,37.1,64.3
Mathematics,3,64,Hartford School District,15,Parkville Community School,2006-07,72,226.8,34.7,63.9
Mathematics,3,64,Hartford School District,30,Sanchez School,2006-07,74,207.6,20.3,43.2
Mathematics,3,64,Hartford School District,17,Sarah J. Rawson Elementary School,2006-07,50,238.6,44,76
Mathematics,3,64,Hartford School District,26,Simpson-Waverly School,2006-07,42,204.1,16.7,42.9
Mathematics,3,64,Hartford School District,25,STEM Magnet School at Annie-Fisher School,2006-07,60,193.5,11.7,35
Mathematics,3,64,Hartford School District,18,Twain School,2006-07,40,186.3,7.5,27.5
Mathematics,3,64,Hartford School District,21,West Middle School,2006-07,84,206.9,22.6,51.2
Mathematics,3,64,Hartford School District,22,Wish School,2006-07,48,215.4,25,56.3
Mathematics,3,65,Hartland School District,1,Hartland School,2006-07,23,270.9,91.3,100
Mathematics,3,67,Hebron School District,1,Hebron Elementary School,2006-07,159,283.1,84.3,91.8
Mathematics,3,277,Highville Mustard Seed Charter School District,1,Highville Mustard Seed Charter School,2006-07,**,**,**,**
Mathematics,3,264,Integrated Day Charter School District,1,Integrated Day Charter School,2006-07,33,213.9,30.3,60.6
Mathematics,3,261,Jumoke Academy District,1,Jumoke Academy,2006-07,45,240.4,51.1,82.2
Mathematics,3,68,Kent School District,1,Kent Center School,2006-07,22,276,81.8,95.5
Mathematics,3,69,Killingly School District,1,Killingly Central School,2006-07,81,261.7,72.8,93.8
Mathematics,3,69,Killingly School District,3,Killingly Memorial School,2006-07,117,236.1,47,72.6
Mathematics,3,245,Learn,1,Multicultural Magnet School,2006-07,80,237.5,48.8,72.5
Mathematics,3,71,Lebanon School District,1,Lebanon Elementary School,2006-07,92,249.3,60.9,83.7
Mathematics,3,72,Ledyard School District,4,Gallup Hill School,2006-07,46,223.6,39.1,58.7
Mathematics,3,72,Ledyard School District,3,Juliet W. Long School,2006-07,97,263.4,71.1,93.8
Mathematics,3,72,Ledyard School District,1,Ledyard Center School,2006-07,60,243.1,56.7,75
Mathematics,3,73,Lisbon School District,1,Lisbon Central School,2006-07,68,246.7,51.5,79.4
Mathematics,3,74,Litchfield School District,2,Center School,2006-07,88,251,65.9,88.6
Mathematics,3,76,Madison School District,2,Island Avenue Elementary School,2006-07,76,289.2,88.2,94.7
Mathematics,3,76,Madison School District,1,J. Milton Jeffrey Elementary School,2006-07,121,269.6,77.7,89.3
Mathematics,3,76,Madison School District,3,Kathleen H. Ryerson Elementary School,2006-07,92,271.3,75,94.6
Mathematics,3,77,Manchester School District,1,Bowers School,2006-07,68,243.6,55.9,75
Mathematics,3,77,Manchester School District,3,Buckley School,2006-07,47,281.1,83,93.6
Mathematics,3,77,Manchester School District,4,Highland Park School,2006-07,42,252.6,64.3,83.3
Mathematics,3,77,Manchester School District,6,Keeney School,2006-07,56,259.8,71.4,83.9
Mathematics,3,77,Manchester School District,16,Martin School,2006-07,30,276.7,73.3,96.7
Mathematics,3,77,Manchester School District,9,Nathan Hale School,2006-07,58,238,43.1,74.1
Mathematics,3,77,Manchester School District,10,Robertson School,2006-07,58,256.8,58.6,79.3
Mathematics,3,77,Manchester School District,12,Verplanck School,2006-07,55,251.7,63.6,85.5
Mathematics,3,77,Manchester School District,13,Waddell School,2006-07,57,238.2,40.4,68.4
Mathematics,3,77,Manchester School District,14,Washington School,2006-07,66,233.5,37.9,68.2
Mathematics,3,78,Mansfield School District,4,Annie E. Vinton School,2006-07,43,267.9,60.5,90.7
Mathematics,3,78,Mansfield School District,2,Dorothy C. Goodwin School,2006-07,37,260.3,67.6,91.9
Mathematics,3,78,Mansfield School District,5,Southeast Elementary School,2006-07,49,271.7,67.3,89.8
Mathematics,3,79,Marlborough School District,1,Elmer Thienes-Mary Hall Elementary School,2006-07,86,283,83.7,91.9
Mathematics,3,80,Meriden School District,1,Benjamin Franklin School,2006-07,73,238.9,53.4,71.2
Mathematics,3,80,Meriden School District,11,Casimir Pulaski School,2006-07,123,240.4,47.2,80.5
Mathematics,3,80,Meriden School District,3,Hanover School,2006-07,77,227.3,33.8,70.1
Mathematics,3,80,Meriden School District,4,Israel Putnam School,2006-07,102,231.7,44.1,65.7
Mathematics,3,80,Meriden School District,5,John Barry School,2006-07,88,209.2,23.9,47.7
Mathematics,3,80,Meriden School District,7,Nathan Hale School,2006-07,95,228.9,34.7,66.3
Mathematics,3,80,Meriden School District,8,Roger Sherman School,2006-07,75,204.9,17.3,48
Mathematics,3,80,Meriden School District,10,Thomas Hooker School,2006-07,54,257.7,63,88.9
Mathematics,3,83,Middletown School District,2,Bielefield School,2006-07,45,237.8,44.4,73.3
Mathematics,3,83,Middletown School District,5,Farm Hill School,2006-07,53,268.1,71.7,83
Mathematics,3,83,Middletown School District,13,Lawrence School,2006-07,56,233.5,42.9,71.4
Mathematics,3,83,Middletown School District,9,MacDonough School,2006-07,38,216,23.7,65.8
Mathematics,3,83,Middletown School District,12,Moody School,2006-07,52,233.9,38.5,61.5
Mathematics,3,83,Middletown School District,11,Snow School,2006-07,56,253.8,51.8,89.3
Mathematics,3,83,Middletown School District,1,Spencer School,2006-07,54,236.7,42.6,72.2
Mathematics,3,83,Middletown School District,14,Wesley School,2006-07,65,267.7,73.8,93.8
Mathematics,3,84,Milford School District,1,Calf Pen Meadow School,2006-07,52,252.5,59.6,80.8
Mathematics,3,84,Milford School District,19,J. F. Kennedy School,2006-07,70,248.8,58.6,77.1
Mathematics,3,84,Milford School District,16,Live Oaks School,2006-07,64,267.2,81.3,92.2
Mathematics,3,84,Milford School District,17,Mathewson School,2006-07,89,273.1,83.1,95.5
Mathematics,3,84,Milford School District,7,Meadowside School,2006-07,55,263,70.9,85.5
Mathematics,3,84,Milford School District,8,Orange Avenue School,2006-07,84,258.6,69,90.5
Mathematics,3,84,Milford School District,18,Orchard Hills School,2006-07,55,255.8,72.7,94.5
Mathematics,3,84,Milford School District,10,Pumpkin Delight School,2006-07,35,264.4,68.6,94.3
Mathematics,3,84,Milford School District,14,Simon Lake School,2006-07,66,268.2,78.8,90.9
Mathematics,3,85,Monroe School District,5,Fawn Hollow Elementary School,2006-07,132,277,78.8,93.2
Mathematics,3,85,Monroe School District,1,Monroe Elementary School,2006-07,60,276.7,75,93.3
Mathematics,3,85,Monroe School District,3,Stepney Elementary School,2006-07,109,285.6,87.2,93.6
Mathematics,3,86,Montville School District,7,Dr. Charles E. Murphy School,2006-07,64,263,70.3,93.8
Mathematics,3,86,Montville School District,1,Mohegan School,2006-07,76,263.6,71.1,86.8
Mathematics,3,86,Montville School District,5,Oakdale School,2006-07,79,261.2,69.6,88.6
Mathematics,3,88,Naugatuck School District,8,Andrew Avenue School,2006-07,31,235.6,41.9,71
Mathematics,3,88,Naugatuck School District,1,Central Avenue School,2006-07,55,224.7,47.3,58.2
Mathematics,3,88,Naugatuck School District,5,Hop Brook Elementary School,2006-07,74,233.8,44.6,68.9
Mathematics,3,88,Naugatuck School District,3,Maple Hill School,2006-07,79,219.8,30.4,57
Mathematics,3,88,Naugatuck School District,6,Salem School,2006-07,54,255.3,63,87
Mathematics,3,88,Naugatuck School District,7,Western School,2006-07,69,225.6,34.8,63.8
Mathematics,3,280,"New Beginnings Inc., Family Academy District",1,"New Beginnings Inc., Family Academy",2006-07,39,241.9,48.7,74.4
Mathematics,3,89,New Britain School District,3,Chamberlain School,2006-07,87,207.3,25.3,46
Mathematics,3,89,New Britain School District,11,Diloreto Magnet School,2006-07,122,209.1,22.1,46.7
Mathematics,3,89,New Britain School District,5,Gaffney School,2006-07,50,208,22,54
Mathematics,3,89,New Britain School District,6,Holmes School,2006-07,48,193.5,14.6,35.4
Mathematics,3,89,New Britain School District,7,Jefferson School,2006-07,76,214.6,30.3,50
Mathematics,3,89,New Britain School District,8,Lincoln School,2006-07,92,204.8,26.1,48.9
Mathematics,3,89,New Britain School District,9,Northend School,2006-07,53,192.5,13.2,41.5
Mathematics,3,89,New Britain School District,12,Smalley Academy,2006-07,138,227.2,33.3,59.4
Mathematics,3,89,New Britain School District,13,Smith School,2006-07,87,210.9,26.4,48.3
Mathematics,3,89,New Britain School District,15,Vance School,2006-07,72,230.6,37.5,65.3
Mathematics,3,90,New Canaan School District,4,East School,2006-07,105,287.4,90.5,97.1
Mathematics,3,90,New Canaan School District,2,South School,2006-07,97,286.9,90.7,99
Mathematics,3,90,New Canaan School District,3,West School,2006-07,101,288.6,90.1,95
Mathematics,3,91,New Fairfield School District,2,Meeting House Hill School,2006-07,233,254.6,63.5,85.8
Mathematics,3,92,New Hartford School District,3,Ann Antolini School,2006-07,85,278.6,76.5,90.6
Mathematics,3,93,New Haven School District,2,Barnard Environmental Magnet School,2006-07,48,225.3,35.4,70.8
Mathematics,3,93,New Haven School District,3,Beecher School,2006-07,48,205.5,27.1,43.8
Mathematics,3,93,New Haven School District,18,Benjamin Jepson Magnet School,2006-07,34,220.1,35.3,55.9
Mathematics,3,93,New Haven School District,43,Bishop Woods School,2006-07,52,239.2,40.4,76.9
Mathematics,3,93,New Haven School District,48,Celentano School,2006-07,43,206,23.3,41.9
Mathematics,3,93,New Haven School District,41,Christopher Columbus Academy,2006-07,37,231,40.5,78.4
Mathematics,3,93,New Haven School District,42,Clemente Leadership Academy,2006-07,38,203.4,18.4,50
Mathematics,3,93,New Haven School District,6,Clinton Avenue School,2006-07,78,221.5,33.3,59
Mathematics,3,93,New Haven School District,31,Conte/West Hills Magnet School,2006-07,68,252.6,60.3,79.4
Mathematics,3,93,New Haven School District,9,Davis 21st Century Magnet Elementary School,2006-07,66,239.7,47,68.2
Mathematics,3,93,New Haven School District,46,East Rock Community Magnet School,2006-07,69,246.3,52.2,87
Mathematics,3,93,New Haven School District,12,Edgewood School,2006-07,54,260,59.3,87
Mathematics,3,93,New Haven School District,16,Fair Haven School,2006-07,34,195.7,11.8,41.2
Mathematics,3,93,New Haven School District,7,Hill Central Music Academy,2006-07,62,207.8,22.6,48.4
Mathematics,3,93,New Haven School District,13,John C. Daniels,2006-07,72,238.4,48.6,81.9
